Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit,Sales_capped,Profit_capped,Sales_norm,Quantity_norm,Discount_norm,Profit_norm,Category_enc,Segment_enc,Region_Central,Region_East,Region_South,Region_West,Ship_First Class,Ship_Same Day,Ship_Second Class,Ship_Standard Class,Month,is_outlier
ORD-10243,2023-11-22,2023-11-24,Standard Class,Customer_263,Corporate,West,Georgia,Office Supplies,Binders,65.9,9.0,0.1,18.525,65.9,18.525,0.0963710522880213,0.6153846153846154,0.2,0.4311078858248669,1,1,False,False,False,True,False,False,False,True,2023-11-01,False
ORD-10244,2024-04-08,2024-04-11,Second Class,Customer_65,Consumer,East,Michigan,Office Supplies,Storage,27.27,7.0,0.1,4.72,27.27,4.72,0.0352411056560629,0.4615384615384615,0.2,0.3643202709240445,1,0,False,True,False,False,False,False,True,False,2024-04-01,False
ORD-10245,2023-12-15,2023-12-21,Standard Class,Customer_97,Consumer,West,New York,Furniture,Chairs,301.47,13.0,0.0,108.48,301.47,108.48,0.4691482080760209,0.9230769230769232,0.0,0.8663038219641993,0,0,False,False,False,True,False,False,False,True,2023-12-01,False
ORD-10246,2024-10-21,2024-10-23,First Class,Customer_214,Consumer,West,Illinois,Furniture,Furnishings,713.14,4.0,0.3,48.55,636.9324999999999,48.55,1.0,0.2307692307692307,0.6,0.5763667150459603,0,0,False,False,False,True,True,False,False,False,2024-10-01,True
ORD-10247,2024-02-07,2024-02-11,Same Day,Customer_172,Consumer,East,Pennsylvania,Office Supplies,Binders,40.47,14.0,0.2,8.53,40.47,8.53,0.0561294125559296,1.0,0.4,0.3827527818093856,1,0,False,True,False,False,False,True,False,False,2024-02-01,False
ORD-10248,2023-12-12,2023-12-13,Standard Class,Customer_257,Corporate,Central,Texas,Office Supplies,Labels,99.75,14.0,0.0,35.37,99.75,35.37,0.14993689990624,1.0,0.0,0.5126028059990324,1,1,True,False,False,False,False,False,False,True,2023-12-01,False
ORD-10249,2024-05-25,2024-05-29,Standard Class,Customer_28,Corporate,Central,Georgia,Technology,Phones,173.36,13.0,0.1,29.53,173.36,29.53,0.2664208598228451,0.9230769230769232,0.2,0.4843492985002419,2,1,True,False,False,False,False,False,False,True,2024-05-01,False
ORD-10250,2023-05-27,2023-05-29,Standard Class,Customer_144,Corporate,West,Georgia,Office Supplies,Labels,97.28,11.0,0.1,20.8,97.28,20.8,0.1460282545999771,0.7692307692307693,0.2,0.442114175133043,1,1,False,False,False,True,False,False,False,True,2023-05-01,False
ORD-10251,2023-05-28,2023-06-02,Second Class,Customer_131,Consumer,East,Florida,Office Supplies,Labels,59.56,6.0,0.15,9.29,59.56,9.29,0.0863383351861156,0.3846153846153846,0.3,0.3864296081277213,1,0,False,True,False,False,False,False,True,False,2023-05-01,False
ORD-10252,2024-12-11,2024-12-12,Standard Class,Customer_260,Consumer,Central,Florida,Office Supplies,Labels,41.96,1.0,0.4,-6.18,41.96,-6.18,0.0584872593196267,0.0,0.8,0.3115868408321239,1,0,True,False,False,False,False,False,False,True,2024-12-01,False
ORD-10253,2024-05-03,2024-05-04,Standard Class,Customer_295,Home Office,West,Ohio,Furniture,Furnishings,342.6,4.0,0.15,36.06,342.6,36.06,0.5342342734390145,0.2307692307692307,0.3,0.5159409772617319,0,2,False,False,False,True,False,False,False,True,2024-05-01,False
ORD-10254,2024-10-01,2024-10-04,Standard Class,Customer_181,Consumer,South,Texas,Technology,Copiers,670.9,8.0,0.1,163.11,636.9324999999999,136.11499999999998,1.0,0.5384615384615384,0.2,1.0,2,0,False,False,True,False,False,False,False,True,2024-10-01,True
ORD-10255,2024-07-04,2024-07-07,Second Class,Customer_12,Corporate,East,New York,Office Supplies,Binders,115.47,1.0,0.0,53.56,115.47,53.56,0.1748129744869903,0.0,0.0,0.6006047411707789,1,1,False,True,False,False,False,False,True,False,2024-07-01,False
ORD-10256,2023-12-04,2023-12-09,Standard Class,Customer_253,Corporate,South,Illinois,Office Supplies,Binders,31.24,3.0,0.0,9.59,31.24,9.59,0.0415234222009471,0.1538461538461538,0.0,0.3878809869375907,1,1,False,False,True,False,False,False,False,True,2023-12-01,False
ORD-10257,2024-10-02,2024-10-08,Standard Class,Customer_289,Corporate,South,Illinois,Furniture,Furnishings,228.08,1.0,0.0,66.01,228.08,66.01,0.353012386607747,0.0,0.0,0.660836961780358,0,1,False,False,True,False,False,False,False,True,2024-10-01,False
ORD-10258,2024-04-17,2024-04-18,Second Class,Customer_237,Corporate,West,Washington,Office Supplies,Storage,84.43,9.0,0.0,21.57,84.43,21.57,0.1256938043224553,0.6153846153846154,0.0,0.4458393807450411,1,1,False,False,False,True,False,False,True,False,2024-04-01,False
ORD-10259,2023-05-31,2023-06-05,Standard Class,Customer_45,Home Office,East,Washington,Office Supplies,Paper,220.62,2.0,0.2,38.04,220.62,38.04,0.3412073283143374,0.0769230769230769,0.4,0.5255200774068699,1,2,False,True,False,False,False,False,False,True,2023-05-01,False
ORD-10260,2024-02-19,2024-02-22,First Class,Customer_204,Consumer,Central,Ohio,Technology,Machines,1494.29,9.0,0.2,395.0,636.9324999999999,136.11499999999998,1.0,0.6153846153846154,0.4,1.0,2,0,True,False,False,False,True,False,False,False,2024-02-01,True
ORD-10261,2023-10-25,2023-10-28,Standard Class,Customer_141,Home Office,Central,Pennsylvania,Furniture,Furnishings,715.05,13.0,0.0,364.83,636.9324999999999,136.11499999999998,1.0,0.9230769230769232,0.0,1.0,0,2,True,False,False,False,False,False,False,True,2023-10-01,True
ORD-10262,2024-09-02,2024-09-03,First Class,Customer_194,Consumer,West,Washington,Office Supplies,Binders,1484.67,4.0,0.3,76.68,636.9324999999999,76.68,1.0,0.2307692307692307,0.6,0.7124576681180455,1,0,False,False,False,True,True,False,False,False,2024-09-01,True
ORD-10263,2023-09-20,2023-09-24,Second Class,Customer_115,Consumer,Central,California,Technology,Accessories,193.34,2.0,0.0,69.83,193.34,69.83,0.2980381607212796,0.0769230769230769,0.0,0.6793178519593613,2,0,True,False,False,False,False,False,True,False,2023-09-01,False
ORD-10264,2023-05-24,2023-05-26,Standard Class,Customer_112,Consumer,Central,Ohio,Office Supplies,Art,23.16,4.0,0.0,7.1,23.16,7.1,0.0287372464622408,0.2307692307692307,0.0,0.3758345428156748,1,0,True,False,False,False,False,False,False,True,2023-05-01,False
ORD-10265,2023-12-12,2023-12-15,Second Class,Customer_92,Corporate,South,Illinois,Office Supplies,Storage,20.41,12.0,0.0,6.53,20.41,6.53,0.0243855158581019,0.8461538461538461,0.0,0.3730769230769231,1,1,False,False,True,False,False,False,True,False,2023-12-01,False
ORD-10266,2024-09-15,2024-09-21,Standard Class,Customer_199,Consumer,South,Illinois,Furniture,Bookcases,148.05,11.0,0.1,45.94,148.05,45.94,0.2263691137898431,0.7692307692307693,0.2,0.5637397194000967,0,0,False,False,True,False,False,False,False,True,2024-09-01,False
ORD-10267,2024-07-25,2024-07-31,Same Day,Customer_101,Consumer,East,New York,Technology,Copiers,617.8,11.0,0.0,200.67,617.8,136.11499999999998,0.9697238233513864,0.7692307692307693,0.0,1.0,2,0,False,True,False,False,False,True,False,False,2024-07-01,True
ORD-10268,2023-01-02,2023-01-05,Standard Class,Customer_178,Consumer,South,Georgia,Furniture,Bookcases,334.65,10.0,0.1,82.66,334.65,82.66,0.521653815874322,0.6923076923076923,0.2,0.7413884857281084,0,0,False,False,True,False,False,False,False,True,2023-01-01,False
ORD-10269,2023-10-31,2023-11-04,Second Class,Customer_286,Home Office,Central,California,Office Supplies,Art,1045.04,6.0,0.1,69.01,636.9324999999999,69.01,1.0,0.3846153846153846,0.2,0.6753507498790517,1,2,True,False,False,False,False,False,True,False,2023-10-01,True
ORD-10270,2023-09-11,2023-09-15,Standard Class,Customer_147,Home Office,East,Pennsylvania,Office Supplies,Labels,134.91,11.0,0.5,-19.87,134.91,-19.87,0.2055757537395212,0.7692307692307693,1.0,0.2453555878084179,1,2,False,True,False,False,False,False,False,True,2023-09-01,False
ORD-10271,2024-10-13,2024-10-18,Same Day,Customer_194,Corporate,East,Florida,Office Supplies,Labels,65.27,7.0,0.0,22.45,65.27,22.45,0.0953741103678003,0.4615384615384615,0.0,0.4500967585873246,1,1,False,True,False,False,False,True,False,False,2024-10-01,False
ORD-10272,2024-03-28,2024-04-03,Standard Class,Customer_13,Corporate,West,Ohio,Office Supplies,Paper,56.82,3.0,0.0,10.71,56.82,10.71,0.0820024290569008,0.1538461538461538,0.0,0.3932994678277697,1,1,False,False,False,True,False,False,False,True,2024-03-01,False
ORD-10273,2023-02-06,2023-02-11,Same Day,Customer_251,Consumer,South,Washington,Furniture,Chairs,1029.32,3.0,0.0,405.46,636.9324999999999,136.11499999999998,1.0,0.1538461538461538,0.0,1.0,0,0,False,False,True,False,False,True,False,False,2023-02-01,True
ORD-10274,2023-06-09,2023-06-15,First Class,Customer_240,Consumer,East,Michigan,Office Supplies,Labels,39.85,12.0,0.15,16.07,39.85,16.07,0.0551482951106328,0.8461538461538461,0.3,0.4192307692307692,1,0,False,True,False,False,True,False,False,False,2023-06-01,False
ORD-10275,2023-01-09,2023-01-11,Standard Class,Customer_273,Home Office,Central,New York,Technology,Machines,120.79,10.0,0.0,36.94,120.79,36.94,0.1832315951466336,0.6923076923076923,0.0,0.5201983551040155,2,2,True,False,False,False,False,False,False,True,2023-01-01,False
ORD-10276,2023-08-21,2023-08-23,First Class,Customer_242,Consumer,East,Illinois,Technology,Machines,598.66,12.0,0.3,65.8,598.66,65.8,0.93943577834658,0.8461538461538461,0.6,0.6598209966134494,2,0,False,True,False,False,True,False,False,False,2023-08-01,False
ORD-10277,2023-04-09,2023-04-10,Same Day,Customer_223,Consumer,East,Michigan,Office Supplies,Paper,35.04,8.0,0.1,11.5,35.04,11.5,0.0475367226721208,0.5384615384615384,0.2,0.3971214320270924,1,0,False,True,False,False,False,True,False,False,2023-04-01,False
ORD-10278,2024-10-20,2024-10-25,Standard Class,Customer_41,Consumer,West,Ohio,Office Supplies,Binders,63.19,5.0,0.1,22.9,63.19,22.9,0.0920826195835789,0.3076923076923077,0.2,0.4522738268021286,1,0,False,False,False,True,False,False,False,True,2024-10-01,False
ORD-10279,2023-07-27,2023-07-30,Standard Class,Customer_284,Consumer,Central,Texas,Furniture,Bookcases,148.93,4.0,0.15,28.87,148.93,28.87,0.2277616675831675,0.2307692307692307,0.3,0.4811562651185292,0,0,True,False,False,False,False,False,False,True,2023-07-01,False
ORD-10280,2023-05-11,2023-05-16,Standard Class,Customer_27,Consumer,Central,Pennsylvania,Furniture,Tables,478.02,7.0,0.0,98.35,478.02,98.35,0.7485293128617377,0.4615384615384615,0.0,0.8172955974842768,0,0,True,False,False,False,False,False,False,True,2023-05-01,False
ORD-10281,2024-02-08,2024-02-11,Standard Class,Customer_193,Corporate,South,Texas,Furniture,Tables,322.32,7.0,0.0,119.7,322.32,119.7,0.5021422382928558,0.4615384615384615,0.0,0.920585389453314,0,1,False,False,True,False,False,False,False,True,2024-02-01,False
ORD-10282,2023-06-01,2023-06-05,Standard Class,Customer_14,Consumer,Central,Ohio,Office Supplies,Art,53.42,13.0,0.0,19.25,53.42,19.25,0.0766221075826927,0.9230769230769232,0.0,0.4346153846153846,1,0,True,False,False,False,False,False,False,True,2023-06-01,False
ORD-10283,2023-02-23,2023-02-28,Standard Class,Customer_94,Corporate,East,Texas,Office Supplies,Art,92.48,9.0,0.15,17.32,92.48,17.32,0.1384325066363892,0.6153846153846154,0.3,0.4252781809385583,1,1,False,True,False,False,False,False,False,True,2023-02-01,False
ORD-10284,2023-04-30,2023-05-04,Standard Class,Customer_248,Consumer,Central,Pennsylvania,Office Supplies,Paper,137.72,9.0,0.1,46.73,137.72,46.73,0.210022431193205,0.6153846153846154,0.2,0.5675616835994195,1,0,True,False,False,False,False,False,False,True,2023-04-01,False
ORD-10285,2024-11-03,2024-11-05,Standard Class,Customer_79,Consumer,Central,Georgia,Office Supplies,Paper,166.66,7.0,0.0,60.25,166.66,60.25,0.2558184616236703,0.4615384615384615,0.0,0.6329704886308659,1,0,True,False,False,False,False,False,False,True,2024-11-01,False
ORD-10286,2024-09-19,2024-09-21,Standard Class,Customer_282,Consumer,Central,Ohio,Office Supplies,Paper,91.49,13.0,0.5,-6.5,91.49,-6.5,0.1368658836188991,0.9230769230769232,1.0,0.3100387034349298,1,0,True,False,False,False,False,False,False,True,2024-09-01,False
ORD-10287,2024-08-09,2024-08-10,First Class,Customer_107,Corporate,West,Michigan,Office Supplies,Labels,58.24,12.0,0.0,21.87,58.24,21.87,0.0842495044961289,0.8461538461538461,0.0,0.4472907595549105,1,1,False,False,False,True,True,False,False,False,2024-08-01,False
ORD-10288,2024-09-16,2024-09-21,Second Class,Customer_7,Consumer,Central,Texas,Technology,Copiers,440.96,13.0,0.2,67.28,440.96,67.28,0.6898838087928696,0.9230769230769232,0.4,0.6669811320754718,2,0,True,False,False,False,False,False,True,False,2024-09-01,False
ORD-10289,2024-02-24,2024-02-28,Standard Class,Customer_129,Corporate,South,Pennsylvania,Office Supplies,Art,107.25,8.0,0.2,21.53,107.25,21.53,0.1618052560993461,0.5384615384615384,0.4,0.4456458635703919,1,1,False,False,True,False,False,False,False,True,2024-02-01,False
ORD-10290,2024-02-26,2024-02-29,Second Class,Customer_227,Corporate,West,Washington,Technology,Accessories,183.97,10.0,0.0,60.19,183.97,60.19,0.2832106277173591,0.6923076923076923,0.0,0.6326802128688921,2,1,False,False,False,True,False,False,True,False,2024-02-01,False
ORD-10291,2023-04-14,2023-04-16,Second Class,Customer_71,Corporate,East,Florida,Technology,Machines,223.18,1.0,0.0,89.57,223.18,89.57,0.3452583938949176,0.0,0.0,0.7748185776487663,2,1,False,True,False,False,False,False,True,False,2023-04-01,False
ORD-10292,2023-09-11,2023-09-13,Same Day,Customer_136,Consumer,South,Pennsylvania,Furniture,Bookcases,55.81,9.0,0.0,16.73,55.81,16.73,0.0804041570895625,0.6153846153846154,0.0,0.4224238026124818,0,0,False,False,True,False,False,True,False,False,2023-09-01,False
ORD-10293,2023-08-15,2023-08-18,Standard Class,Customer_82,Consumer,West,New York,Technology,Copiers,846.94,8.0,0.15,187.04,636.9324999999999,136.11499999999998,1.0,0.5384615384615384,0.3,1.0,2,0,False,False,False,True,False,False,False,True,2023-08-01,True
ORD-10294,2023-04-22,2023-04-26,Standard Class,Customer_156,Consumer,West,Florida,Office Supplies,Storage,149.2,6.0,0.15,12.7,149.2,12.7,0.2281889284061193,0.3846153846153846,0.3,0.4029269472665699,1,0,False,False,False,True,False,False,False,True,2023-04-01,False
ORD-10295,2024-05-24,2024-05-28,First Class,Customer_206,Corporate,West,Washington,Office Supplies,Labels,809.73,13.0,0.2,100.46,636.9324999999999,100.46,1.0,0.9230769230769232,0.4,0.8275036284470246,1,1,False,False,False,True,True,False,False,False,2024-05-01,True
ORD-10296,2024-04-17,2024-04-22,Same Day,Customer_94,Consumer,South,California,Office Supplies,Labels,11.61,3.0,0.4,0.41,11.61,0.41,0.0104599779248574,0.1538461538461538,0.8,0.3434687953555878,1,0,False,False,True,False,False,True,False,False,2024-04-01,False
ORD-10297,2023-04-09,2023-04-14,Second Class,Customer_205,Home Office,South,Michigan,Office Supplies,Binders,81.08,3.0,0.15,10.73,81.08,10.73,0.1203926052228679,0.1538461538461538,0.3,0.3933962264150943,1,2,False,False,True,False,False,False,True,False,2023-04-01,False
ORD-10298,2023-06-02,2023-06-08,Standard Class,Customer_215,Home Office,South,Illinois,Office Supplies,Binders,41.09,8.0,0.0,13.33,41.09,13.33,0.0571105300012264,0.5384615384615384,0.0,0.4059748427672955,1,2,False,False,True,False,False,False,False,True,2023-06-01,False
ORD-10299,2023-12-04,2023-12-10,Standard Class,Customer_225,Consumer,South,Washington,Office Supplies,Binders,70.52,5.0,0.0,11.11,70.52,11.11,0.1036819597029746,0.3076923076923077,0.0,0.3952346395742622,1,0,False,False,True,False,False,False,False,True,2023-12-01,False
ORD-10300,2024-12-06,2024-12-07,Standard Class,Customer_224,Consumer,Central,Georgia,Office Supplies,Labels,169.74,10.0,0.3,-5.0,169.74,-5.0,0.2606923999003058,0.6923076923076923,0.6,0.3172955974842767,1,0,True,False,False,False,False,False,False,True,2024-12-01,False
ORD-10301,2023-06-12,2023-06-14,Standard Class,Customer_72,Corporate,West,Florida,Office Supplies,Labels,28.43,11.0,0.0,7.44,28.43,7.44,0.0370767447472633,0.7692307692307693,0.0,0.3774794388001935,1,1,False,False,False,True,False,False,False,True,2023-06-01,False
ORD-10302,2024-12-20,2024-12-25,Standard Class,Customer_162,Consumer,Central,Georgia,Office Supplies,Labels,92.51,14.0,0.0,33.13,92.51,33.13,0.1384799800611616,1.0,0.0,0.5017658442186744,1,0,True,False,False,False,False,False,False,True,2024-12-01,False
ORD-10303,2024-11-11,2024-11-15,First Class,Customer_34,Consumer,West,Florida,Office Supplies,Storage,50.75,7.0,0.2,9.98,50.75,9.98,0.072396972777947,0.4615384615384615,0.4,0.3897677793904209,1,0,False,False,False,True,True,False,False,False,2024-11-01,False
ORD-10304,2023-06-10,2023-06-13,Standard Class,Customer_78,Home Office,South,New York,Furniture,Chairs,346.7,5.0,0.1,88.59,346.7,88.59,0.5407223081579126,0.3076923076923077,0.2,0.7700774068698598,0,2,False,False,True,False,False,False,False,True,2023-06-01,False
ORD-10305,2024-08-02,2024-08-06,Standard Class,Customer_251,Consumer,South,California,Furniture,Bookcases,77.0,8.0,0.4,-3.13,77.0,-3.13,0.1139362194538182,0.5384615384615384,0.8,0.3263425253991291,0,0,False,False,True,False,False,False,False,True,2024-08-01,False
ORD-10306,2024-02-02,2024-02-04,Same Day,Customer_233,Home Office,Central,Illinois,Technology,Phones,315.36,10.0,0.15,58.24,315.36,58.24,0.4911284037456533,0.6923076923076923,0.3,0.6232462506047411,2,2,True,False,False,False,False,True,False,False,2024-02-01,False
ORD-10307,2023-10-04,2023-10-10,Standard Class,Customer_46,Corporate,East,New York,Office Supplies,Binders,20.05,10.0,0.0,8.17,20.05,8.17,0.0238158347608328,0.6923076923076923,0.0,0.3810111272375423,1,1,False,True,False,False,False,False,False,True,2023-10-01,False
ORD-10308,2024-05-18,2024-05-22,Same Day,Customer_115,Corporate,South,Washington,Furniture,Tables,560.19,4.0,0.4,3.94,560.19,3.94,0.878559023313408,0.2307692307692307,0.8,0.3605466860183841,0,1,False,False,True,False,False,True,False,False,2024-05-01,False
ORD-10309,2024-01-27,2024-01-28,Same Day,Customer_27,Consumer,East,Georgia,Furniture,Bookcases,355.55,2.0,0.0,114.94,355.55,114.94,0.5547269684657777,0.0769230769230769,0.0,0.8975568456700531,0,0,False,True,False,False,False,True,False,False,2024-01-01,False
ORD-10310,2023-05-15,2023-05-17,Second Class,Customer_283,Consumer,West,Florida,Office Supplies,Binders,83.67,3.0,0.0,37.94,83.67,37.94,0.1244911442282206,0.1538461538461538,0.0,0.5250362844702468,1,0,False,False,False,True,False,False,True,False,2023-05-01,False
ORD-10311,2023-07-14,2023-07-20,Standard Class,Customer_118,Corporate,Central,Washington,Technology,Machines,216.3,8.0,0.1,89.98,216.3,89.98,0.3343711551471083,0.5384615384615384,0.2,0.7768021286889212,2,1,True,False,False,False,False,False,False,True,2023-07-01,False
ORD-10312,2024-02-05,2024-02-08,Standard Class,Customer_89,Consumer,East,Pennsylvania,Office Supplies,Paper,37.74,11.0,0.0,9.45,37.74,9.45,0.051809330901639,0.7692307692307693,0.0,0.3872036768263183,1,0,False,True,False,False,False,False,False,True,2024-02-01,False
ORD-10313,2024-10-01,2024-10-07,Standard Class,Customer_50,Consumer,East,California,Technology,Accessories,797.15,13.0,0.1,240.58,636.9324999999999,136.11499999999998,1.0,0.9230769230769232,0.2,1.0,2,0,False,True,False,False,False,False,False,True,2024-10-01,True
ORD-10314,2023-02-02,2023-02-03,Standard Class,Customer_114,Consumer,South,Michigan,Office Supplies,Art,45.71,7.0,0.0,27.3,45.71,27.3,0.0644214374161797,0.4615384615384615,0.0,0.4735607160135461,1,0,False,False,True,False,False,False,False,True,2023-02-01,False
ORD-10315,2024-11-18,2024-11-20,Standard Class,Customer_213,Consumer,East,Pennsylvania,Office Supplies,Art,36.56,13.0,0.1,10.33,36.56,10.33,0.0499420428605903,0.9230769230769232,0.2,0.3914610546686018,1,0,False,True,False,False,False,False,False,True,2024-11-01,False
ORD-10316,2024-04-04,2024-04-07,Same Day,Customer_266,Consumer,East,Georgia,Office Supplies,Art,96.8,2.0,0.1,26.06,96.8,26.06,0.1452686798036183,0.0769230769230769,0.2,0.4675616835994194,1,0,False,True,False,False,False,True,False,False,2024-04-01,False
ORD-10317,2024-04-14,2024-04-15,Standard Class,Customer_134,Corporate,West,California,Office Supplies,Paper,29.4,6.0,0.2,4.87,29.4,4.87,0.038611718814905,0.3846153846153846,0.4,0.3650459603289792,1,1,False,False,False,True,False,False,False,True,2024-04-01,False
ORD-10318,2024-01-10,2024-01-16,Second Class,Customer_255,Consumer,Central,California,Furniture,Tables,96.76,9.0,0.2,47.04,96.76,47.04,0.1452053819039217,0.6153846153846154,0.4,0.5690614417029511,0,0,True,False,False,False,False,False,True,False,2024-01-01,False
ORD-10319,2023-01-22,2023-01-23,Standard Class,Customer_198,Consumer,South,Washington,Technology,Accessories,418.82,4.0,0.0,171.88,418.82,136.11499999999998,0.6548484213108204,0.2307692307692307,0.0,1.0,2,0,False,False,True,False,False,False,False,True,2023-01-01,True
ORD-10320,2024-10-31,2024-11-02,Standard Class,Customer_86,Corporate,South,Pennsylvania,Technology,Copiers,584.07,9.0,0.1,93.7,584.07,93.7,0.9163478694322575,0.6153846153846154,0.2,0.7947992259313015,2,1,False,False,True,False,False,False,False,True,2024-10-01,False
ORD-10321,2023-02-07,2023-02-12,First Class,Customer_193,Home Office,East,Washington,Office Supplies,Art,47.84,2.0,0.1,12.34,47.84,12.34,0.0677920505750218,0.0769230769230769,0.2,0.4011852926947267,1,2,False,True,False,False,True,False,False,False,2023-02-01,False
ORD-10322,2023-08-18,2023-08-19,Standard Class,Customer_213,Consumer,West,Washington,Technology,Phones,109.67,2.0,0.0,18.47,109.67,18.47,0.1656347790309883,0.0769230769230769,0.0,0.4308417997097242,2,0,False,False,False,True,False,False,False,True,2023-08-01,False
ORD-10323,2023-12-31,2024-01-01,Standard Class,Customer_277,Consumer,East,Washington,Technology,Copiers,648.49,9.0,0.2,99.38,636.9324999999999,99.38,1.0,0.6153846153846154,0.4,0.8222786647314948,2,0,False,True,False,False,False,False,False,True,2023-12-01,True
ORD-10324,2024-07-16,2024-07-22,Second Class,Customer_201,Corporate,East,Georgia,Office Supplies,Art,124.19,12.0,0.2,12.14,124.19,12.14,0.1886119166208416,0.8461538461538461,0.4,0.4002177068214804,1,1,False,True,False,False,False,False,True,False,2024-07-01,False
ORD-10325,2024-03-13,2024-03-19,Second Class,Customer_167,Home Office,South,Florida,Furniture,Chairs,208.31,7.0,0.1,78.56,208.31,78.56,0.3217273996827193,0.4615384615384615,0.2,0.7215529753265602,0,2,False,False,True,False,False,False,True,False,2024-03-01,False
ORD-10326,2023-10-10,2023-10-13,Second Class,Customer_16,Corporate,East,Florida,Office Supplies,Storage,45.1,7.0,0.1,5.75,45.1,5.75,0.0634561444458071,0.4615384615384615,0.2,0.3693033381712627,1,1,False,True,False,False,False,False,True,False,2023-10-01,False
ORD-10327,2023-01-27,2023-02-02,Standard Class,Customer_53,Corporate,East,Georgia,Office Supplies,Paper,22.33,1.0,0.0,6.9,22.33,6.9,0.027423815043537,0.0,0.0,0.3748669569424286,1,1,False,True,False,False,False,False,False,True,2023-01-01,False
ORD-10328,2023-08-14,2023-08-18,Standard Class,Customer_177,Consumer,West,Illinois,Office Supplies,Art,57.66,13.0,0.15,16.86,57.66,16.86,0.0833316849505287,0.9230769230769232,0.3,0.4230527334300919,1,0,False,False,False,True,False,False,False,True,2023-08-01,False
ORD-10329,2023-10-04,2023-10-06,Same Day,Customer_204,Corporate,South,Michigan,Furniture,Bookcases,154.19,11.0,0.0,45.62,154.19,45.62,0.2360853413932659,0.7692307692307693,0.0,0.5621915820029028,0,1,False,False,True,False,False,True,False,False,2023-10-01,False
ORD-10330,2024-08-31,2024-09-02,First Class,Customer_261,Consumer,Central,New York,Technology,Machines,1093.86,6.0,0.5,-276.08,636.9324999999999,-70.585,1.0,0.3846153846153846,1.0,0.0,2,0,True,False,False,False,True,False,False,False,2024-08-01,True
ORD-10331,2023-10-11,2023-10-16,Standard Class,Customer_53,Corporate,West,Michigan,Furniture,Tables,252.7,13.0,0.2,48.17,252.7,48.17,0.3919722438709831,0.9230769230769232,0.4,0.5745283018867925,0,1,False,False,False,True,False,False,False,True,2023-10-01,False
ORD-10332,2024-04-25,2024-04-30,First Class,Customer_86,Corporate,West,Georgia,Office Supplies,Paper,96.76,7.0,0.1,8.32,96.76,8.32,0.1452053819039217,0.4615384615384615,0.2,0.381736816642477,1,1,False,False,False,True,True,False,False,False,2024-04-01,False
ORD-10333,2024-03-28,2024-03-30,Standard Class,Customer_252,Home Office,West,Texas,Technology,Accessories,317.51,11.0,0.15,63.54,317.51,63.54,0.4945306658543437,0.7692307692307693,0.3,0.6488872762457668,2,2,False,False,False,True,False,False,False,True,2024-03-01,False
ORD-10334,2024-10-20,2024-10-25,Standard Class,Customer_30,Consumer,South,New York,Technology,Copiers,218.02,14.0,0.3,4.71,218.02,4.71,0.3370929648340606,1.0,0.6,0.3642718916303821,2,0,False,False,True,False,False,False,False,True,2024-10-01,False
ORD-10335,2024-05-30,2024-06-02,Standard Class,Customer_98,Consumer,East,Illinois,Office Supplies,Paper,96.76,6.0,0.15,23.7,96.76,23.7,0.1452053819039217,0.3846153846153846,0.3,0.4561441702951137,1,0,False,True,False,False,False,False,False,True,2024-05-01,False
ORD-10336,2024-06-30,2024-07-06,Standard Class,Customer_59,Corporate,Central,Ohio,Technology,Machines,96.76,6.0,0.0,70.73,96.76,70.73,0.1452053819039217,0.3846153846153846,0.0,0.6836719883889696,2,1,True,False,False,False,False,False,False,True,2024-06-01,False
ORD-10337,2023-07-11,2023-07-13,Standard Class,Customer_191,Corporate,South,New York,Furniture,Bookcases,96.76,2.0,0.1,280.77,96.76,136.11499999999998,0.1452053819039217,0.0769230769230769,0.2,1.0,0,1,False,False,True,False,False,False,False,True,2023-07-01,True
ORD-10338,2023-02-18,2023-02-23,Standard Class,Customer_63,Corporate,East,California,Furniture,Chairs,369.6,6.0,0.3,18.02,369.6,18.02,0.5769603557341965,0.3846153846153846,0.6,0.4286647314949201,0,1,False,True,False,False,False,False,False,True,2023-02-01,False
ORD-10339,2024-05-26,2024-05-28,Standard Class,Customer_74,Consumer,West,Georgia,Office Supplies,Art,81.1,4.0,0.15,18.63,81.1,18.63,0.1204242541727162,0.2307692307692307,0.3,0.4316158684083212,1,0,False,False,False,True,False,False,False,True,2024-05-01,False
ORD-10340,2023-01-17,2023-01-21,First Class,Customer_172,Consumer,South,Ohio,Office Supplies,Binders,87.29,9.0,0.15,14.75,87.29,14.75,0.1302196041507598,0.6153846153846154,0.3,0.4128447024673439,1,0,False,False,True,False,True,False,False,False,2023-01-01,False
ORD-10341,2023-06-21,2023-06-22,Second Class,Customer_284,Corporate,East,Michigan,Office Supplies,Binders,123.91,12.0,0.3,3.8,123.91,3.8,0.1881688313229657,0.8461538461538461,0.6,0.3598693759071117,1,1,False,True,False,False,False,False,True,False,2023-06-01,False
ORD-10342,2023-08-08,2023-08-14,Second Class,Customer_267,Consumer,Central,Ohio,Office Supplies,Binders,37.43,1.0,0.3,0.64,37.43,0.64,0.0513187721789906,0.0,0.6,0.344581519109821,1,0,True,False,False,False,False,False,True,False,2023-08-01,False
